ticket_id,trip_id,route_id,origin_stop_id,dest_stop_id,origin_stop_name,dest_stop_name,origin_sequence,dest_sequence,distance_km,fare_inr,passenger_count,total_amount_inr,payment_mode,concession_type,timestamp,synthetic_flag
TKT_20260829_10000_0063,10000,1324,21656,21667,Arebic College,Ashwath Nagara,15,23,2.765,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:08:31Z,True
TKT_20260829_10000_0064,10000,1324,21976,22600,Govindapura Cross,Vidyasagara,16,21,1.598,5.0,1,5.0,upi,none,2026-08-29T09:09:19Z,True
TKT_20260829_10000_0065,10000,1324,21976,21777,Govindapura Cross,Book Factory Thanisandra,16,25,3.512,10.0,1,10.0,cash,none,2026-08-29T09:08:15Z,True
TKT_20260829_10000_0066,10000,1324,21976,22556,Govindapura Cross,Thirumenahalli Cross (KNS College),16,31,6.518,18.0,1,18.0,cash,none,2026-08-29T09:09:47Z,True
TKT_20260829_10000_0067,10000,1324,21976,38787,Govindapura Cross,M S Nagara (Thirumenahalli),16,33,7.491,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:09:38Z,True
TKT_20260829_10000_0068,10000,1324,21976,21739,Govindapura Cross,Bellahalli Cross,16,34,7.944,18.0,1,18.0,cash,none,2026-08-29T09:08:05Z,True
TKT_20260829_10000_0069,10000,1324,21966,21667,Glass Factory,Ashwath Nagara,17,23,2.283,10.0,1,10.0,cash,none,2026-08-29T09:09:00Z,True
TKT_20260829_10000_0070,10000,1324,21966,22540,Glass Factory,Thanisandra,17,24,2.697,10.0,1,10.0,cash,none,2026-08-29T09:09:34Z,True
TKT_20260829_10000_0071,10000,1324,22326,21847,Nagawara,Chokkanahalli Gate,18,30,5.535,15.0,1,15.0,upi,none,2026-08-29T09:12:13Z,True
TKT_20260829_10000_0072,10000,1324,22326,22556,Nagawara,Thirumenahalli Cross (KNS College),18,31,5.964,15.0,2,30.0,upi,none,2026-08-29T09:12:13Z,True
TKT_20260829_10000_0073,10000,1324,22326,21739,Nagawara,Bellahalli Cross,18,34,7.39,18.0,1,18.0,cash,none,2026-08-29T09:11:55Z,True
TKT_20260829_10000_0074,10000,1324,35837,22540,Nagawara Junction,Thanisandra,19,24,2.035,10.0,1,10.0,cash,none,2026-08-29T09:13:19Z,True
TKT_20260829_10000_0075,10000,1324,35837,22366,Nagawara Junction,Noor Nagara,19,29,4.692,15.0,1,15.0,cash,none,2026-08-29T09:12:56Z,True
TKT_20260829_10000_0076,10000,1324,35837,22458,Nagawara Junction,Sapthagiri Layout,19,38,9.751,18.0,2,36.0,cash,none,2026-08-29T09:13:33Z,True
TKT_20260829_10000_0077,10000,1324,35837,22185,Nagawara Junction,Kogilu Cross,19,40,10.783,20.0,1,20.0,cash,none,2026-08-29T09:13:24Z,True
TKT_20260829_10000_0078,10000,1324,22383,22429,Nagavara Junction Petrol Bunk,RK Hegde Nagara,20,27,3.528,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:14:25Z,True
TKT_20260829_10000_0079,10000,1324,22383,22366,Nagavara Junction Petrol Bunk,Noor Nagara,20,29,4.465,15.0,1,15.0,cash,none,2026-08-29T09:14:09Z,True
TKT_20260829_10000_0080,10000,1324,22383,21847,Nagavara Junction Petrol Bunk,Chokkanahalli Gate,20,30,4.995,15.0,1,15.0,upi,none,2026-08-29T09:13:51Z,True
TKT_20260829_10000_0081,10000,1324,22383,27778,Nagavara Junction Petrol Bunk,Purvankara Northern Destiny Bellahalli,20,32,6.238,18.0,1,18.0,cash,none,2026-08-29T09:14:21Z,True
TKT_20260829_10000_0082,10000,1324,22600,22366,Vidyasagara,Noor Nagara,21,29,3.961,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:16:21Z,True
TKT_20260829_10000_0083,10000,1324,22600,22088,Vidyasagara,Ittige Factory,21,35,6.982,18.0,1,18.0,cash,none,2026-08-29T09:16:05Z,True
TKT_20260829_10000_0084,10000,1324,22461,22187,Sarayipalya,Koli Farm,22,28,3.05,10.0,1,10.0,cash,none,2026-08-29T09:16:42Z,True
TKT_20260829_10000_0085,10000,1324,22461,21847,Sarayipalya,Chokkanahalli Gate,22,30,4.255,15.0,1,15.0,cash,none,2026-08-29T09:18:06Z,True
TKT_20260829_10000_0086,10000,1324,22461,21847,Sarayipalya,Chokkanahalli Gate,22,30,4.255,15.0,1,15.0,cash,none,2026-08-29T09:17:06Z,True
TKT_20260829_10000_0087,10000,1324,22461,21739,Sarayipalya,Bellahalli Cross,22,34,6.11,18.0,1,18.0,cash,none,2026-08-29T09:18:05Z,True
TKT_20260829_10000_0088,10000,1324,22461,22514,Sarayipalya,Srinivasapura Kogilu,22,36,7.364,18.0,1,18.0,cash,none,2026-08-29T09:16:28Z,True
TKT_20260829_10000_0089,10000,1324,21667,22556,Ashwath Nagara,Thirumenahalli Cross (KNS College),23,31,4.03,15.0,1,15.0,cash,none,2026-08-29T09:19:21Z,True
TKT_20260829_10000_0090,10000,1324,21667,22556,Ashwath Nagara,Thirumenahalli Cross (KNS College),23,31,4.03,15.0,1,15.0,cash,none,2026-08-29T09:20:41Z,True
TKT_20260829_10000_0091,10000,1324,21667,27778,Ashwath Nagara,Purvankara Northern Destiny Bellahalli,23,32,4.844,15.0,1,15.0,cash,none,2026-08-29T09:20:20Z,True
TKT_20260829_10000_0092,10000,1324,21667,22267,Ashwath Nagara,Maruthi Nagara,23,39,8.586,18.0,1,18.0,cash,none,2026-08-29T09:21:00Z,True
TKT_20260829_10000_0093,10000,1324,22540,22125,Thanisandra,K Narayanapura Cross,24,26,1.348,5.0,1,5.0,cash,none,2026-08-29T09:22:06Z,True
TKT_20260829_10000_0094,10000,1324,22540,22187,Thanisandra,Koli Farm,24,28,1.982,5.0,1,5.0,cash,none,2026-08-29T09:21:13Z,True
TKT_20260829_10000_0095,10000,1324,22540,21739,Thanisandra,Bellahalli Cross,24,34,5.042,15.0,1,15.0,cash,none,2026-08-29T09:21:23Z,True
TKT_20260829_10000_0096,10000,1324,22540,22185,Thanisandra,Kogilu Cross,24,40,8.748,18.0,1,18.0,cash,none,2026-08-29T09:22:06Z,True
TKT_20260829_10000_0097,10000,1324,21777,22185,Book Factory Thanisandra,Kogilu Cross,25,40,8.138,18.0,1,18.0,upi,none,2026-08-29T09:24:57Z,True
TKT_20260829_10000_0098,10000,1324,22125,22514,K Narayanapura Cross,Srinivasapura Kogilu,26,36,4.948,15.0,1,15.0,cash,none,2026-08-29T09:27:58Z,True
TKT_20260829_10000_0099,10000,1324,22429,22556,RK Hegde Nagara,Thirumenahalli Cross (KNS College),27,31,1.896,5.0,1,5.0,cash,none,2026-08-29T09:29:49Z,True
TKT_20260829_10000_0100,10000,1324,22429,27778,RK Hegde Nagara,Purvankara Northern Destiny Bellahalli,27,32,2.71,10.0,1,10.0,upi,none,2026-08-29T09:28:49Z,True
TKT_20260829_10000_0101,10000,1324,22429,38787,RK Hegde Nagara,M S Nagara (Thirumenahalli),27,33,2.869,10.0,1,10.0,cash,none,2026-08-29T09:30:24Z,True
TKT_20260829_10000_0102,10000,1324,22429,38787,RK Hegde Nagara,M S Nagara (Thirumenahalli),27,33,2.869,10.0,2,20.0,cash,none,2026-08-29T09:29:36Z,True
TKT_20260829_10000_0103,10000,1324,22429,22458,RK Hegde Nagara,Sapthagiri Layout,27,38,5.996,15.0,1,15.0,cash,none,2026-08-29T09:30:14Z,True
TKT_20260829_10000_0104,10000,1324,22187,27778,Koli Farm,Purvankara Northern Destiny Bellahalli,28,32,2.448,10.0,1,10.0,upi,none,2026-08-29T09:31:21Z,True
TKT_20260829_10000_0105,10000,1324,22187,22185,Koli Farm,Kogilu Cross,28,40,6.766,18.0,1,18.0,cash,none,2026-08-29T09:29:49Z,True
TKT_20260829_10000_0106,10000,1324,22366,27778,Noor Nagara,Purvankara Northern Destiny Bellahalli,29,32,1.773,5.0,1,5.0,cash,none,2026-08-29T09:32:50Z,True
TKT_20260829_10000_0107,10000,1324,22366,22514,Noor Nagara,Srinivasapura Kogilu,29,36,3.639,10.0,1,10.0,upi,none,2026-08-29T09:34:12Z,True
TKT_20260829_10000_0108,10000,1324,21847,38787,Chokkanahalli Gate,M S Nagara (Thirumenahalli),30,33,1.402,5.0,1,5.0,cash,none,2026-08-29T09:36:29Z,True
TKT_20260829_10000_0109,10000,1324,21847,22645_PF3,Chokkanahalli Gate,Yelahanka Santhe Circle - Platform 3,30,41,6.306,18.0,1,18.0,cash,none,2026-08-29T09:35:22Z,True
TKT_20260829_10000_0110,10000,1324,21847,22645_PF3,Chokkanahalli Gate,Yelahanka Santhe Circle - Platform 3,30,41,6.306,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:35:13Z,True
TKT_20260829_10000_0111,10000,1324,22556,22088,Thirumenahalli Cross (KNS College),Ittige Factory,31,35,2.062,10.0,1,10.0,cash,none,2026-08-29T09:38:57Z,True
TKT_20260829_10000_0112,10000,1324,22556,22514,Thirumenahalli Cross (KNS College),Srinivasapura Kogilu,31,36,2.68,10.0,1,10.0,upi,none,2026-08-29T09:38:28Z,True
TKT_20260829_10000_0113,10000,1324,22556,22267,Thirumenahalli Cross (KNS College),Maruthi Nagara,31,39,4.556,15.0,1,15.0,cash,none,2026-08-29T09:37:44Z,True
TKT_20260829_10000_0114,10000,1324,27778,22088,Purvankara Northern Destiny Bellahalli,Ittige Factory,32,35,1.248,5.0,1,5.0,cash,none,2026-08-29T09:41:30Z,True
TKT_20260829_10000_0115,10000,1324,27778,22514,Purvankara Northern Destiny Bellahalli,Srinivasapura Kogilu,32,36,1.866,5.0,1,5.0,upi,none,2026-08-29T09:40:53Z,True
TKT_20260829_10000_0116,10000,1324,27778,22458,Purvankara Northern Destiny Bellahalli,Sapthagiri Layout,32,38,3.286,10.0,1,10.0,cash,none,2026-08-29T09:40:58Z,True
TKT_20260829_10000_0117,10000,1324,27778,22185,Purvankara Northern Destiny Bellahalli,Kogilu Cross,32,40,4.318,15.0,1,15.0,cash,none,2026-08-29T09:42:14Z,True
TKT_20260829_10000_0118,10000,1324,27778,22645_PF3,Purvankara Northern Destiny Bellahalli,Yelahanka Santhe Circle - Platform 3,32,42,5.063,15.0,1,15.0,cash,none,2026-08-29T09:41:13Z,True
TKT_20260829_10000_0119,10000,1324,27778,22645_PF3,Purvankara Northern Destiny Bellahalli,Yelahanka Santhe Circle - Platform 3,32,42,5.063,15.0,1,15.0,cash,none,2026-08-29T09:40:43Z,True
TKT_20260829_10000_0120,10000,1324,38787,22182,M S Nagara (Thirumenahalli),Kogilu,33,37,2.501,10.0,1,10.0,cash,none,2026-08-29T09:41:52Z,True
TKT_20260829_10000_0121,10000,1324,21739,22267,Bellahalli Cross,Maruthi Nagara,34,39,3.13,10.0,1,10.0,cash,none,2026-08-29T09:43:38Z,True
TKT_20260829_10000_0122,10000,1324,21739,22185,Bellahalli Cross,Kogilu Cross,34,40,3.706,10.0,1,10.0,cash,none,2026-08-29T09:43:40Z,True
TKT_20260829_10000_0123,10000,1324,21739,22645_PF3,Bellahalli Cross,Yelahanka Santhe Circle - Platform 3,34,41,4.451,15.0,1,15.0,cash,none,2026-08-29T09:44:15Z,True
TKT_20260829_10000_0124,10000,1324,21739,22645_PF3,Bellahalli Cross,Yelahanka Santhe Circle - Platform 3,34,42,4.451,15.0,1,15.0,cash,none,2026-08-29T09:44:57Z,True
TKT_20260829_10000_0125,10000,1324,22514,22645_PF3,Srinivasapura Kogilu,Yelahanka Santhe Circle - Platform 3,36,41,3.197,10.0,1,10.0,cash,none,2026-08-29T09:50:31Z,True
TKT_20260829_10000_0126,10000,1324,22514,22645_PF3,Srinivasapura Kogilu,Yelahanka Santhe Circle - Platform 3,36,42,3.197,10.0,1,10.0,upi,none,2026-08-29T09:50:03Z,True
TKT_20260829_10000_0127,10000,1324,22182,22645_PF3,Kogilu,Yelahanka Santhe Circle - Platform 3,37,41,2.403,10.0,1,10.0,cash,none,2026-08-29T09:52:27Z,True
TKT_20260829_10000_0128,10000,1324,22182,22645_PF3,Kogilu,Yelahanka Santhe Circle - Platform 3,37,42,2.403,10.0,1,10.0,upi,none,2026-08-29T09:53:00Z,True
TKT_20260829_10000_0129,10000,1324,22182,22645_PF3,Kogilu,Yelahanka Santhe Circle - Platform 3,37,42,2.403,10.0,1,10.0,upi,none,2026-08-29T09:53:18Z,True
TKT_20260829_10000_0130,10000,1324,22267,22645_PF3,Maruthi Nagara,Yelahanka Santhe Circle - Platform 3,39,42,1.321,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:57:45Z,True
TKT_20260829_10000_0131,10000,1324,22185,22645_PF3,Kogilu Cross,Yelahanka Santhe Circle - Platform 3,40,41,0.745,5.0,2,10.0,cash,none,2026-08-29T10:00:52Z,True
TKT_20260829_10000_0132,10000,1324,22185,22645_PF3,Kogilu Cross,Yelahanka Santhe Circle - Platform 3,40,42,0.745,5.0,1,5.0,cash,none,2026-08-29T10:00:44Z,True
TKT_20260829_10001_0001,10001,1324,21172,22596,Shivajinagara Bus Station,Venkateshapura,1,12,5.725,0.0,1,0.0,pass_card,daily_pass,2026-08-29T08:39:12Z,True
TKT_20260829_10001_0002,10001,1324,21172,22135,Shivajinagara Bus Station,Kadugondanahalli Police Station,1,13,6.313,18.0,1,18.0,cash,none,2026-08-29T08:39:01Z,True
TKT_20260829_10001_0003,10001,1324,21172,22172,Shivajinagara Bus Station,Kadugondanahalli Railway Gate,1,14,6.927,18.0,1,18.0,cash,none,2026-08-29T08:39:40Z,True
TKT_20260829_10001_0004,10001,1324,21172,21976,Shivajinagara Bus Station,Govindapura Cross,1,16,7.696,18.0,1,18.0,cash,none,2026-08-29T08:39:50Z,True
TKT_20260829_10001_0005,10001,1324,21172,21667,Shivajinagara Bus Station,Ashwath Nagara,1,23,10.184,20.0,1,20.0,cash,none,2026-08-29T08:39:36Z,True
TKT_20260829_10001_0006,10001,1324,22068,21704,Indian Express,Bamboo Bazar,2,5,1.996,5.0,1,5.0,upi,none,2026-08-29T08:42:52Z,True
TKT_20260829_10001_0007,10001,1324,22068,21704,Indian Express,Bamboo Bazar,2,5,1.996,5.0,1,5.0,cash,none,2026-08-29T08:43:05Z,True
TKT_20260829_10001_0008,10001,1324,22068,21801,Indian Express,Canara Bank Tannery Road,2,8,3.912,10.0,1,10.0,upi,none,2026-08-29T08:43:07Z,True
TKT_20260829_10001_0009,10001,1324,22068,22378,Indian Express,Periyar Nagara Circle,2,9,4.179,0.0,1,0.0,pass_card,daily_pass,2026-08-29T08:43:37Z,True
TKT_20260829_10001_0010,10001,1324,22068,21966,Indian Express,Glass Factory,2,17,7.263,18.0,1,18.0,upi,none,2026-08-29T08:41:57Z,True
TKT_20260829_10001_0011,10001,1324,22068,22600,Indian Express,Vidyasagara,2,21,8.656,18.0,1,18.0,cash,none,2026-08-29T08:42:02Z,True
TKT_20260829_10001_0012,10001,1324,22068,21847,Indian Express,Chokkanahalli Gate,2,30,13.147,20.0,1,20.0,upi,none,2026-08-29T08:42:39Z,True
TKT_20260829_10001_0013,10001,1324,21869,21912,Cunningham Road,Doddy,3,7,2.986,10.0,1,10.0,cash,none,2026-08-29T08:46:06Z,True
TKT_20260829_10001_0014,10001,1324,21869,22401,Cunningham Road,Postal and Telecom Colony,3,11,4.246,15.0,1,15.0,upi,none,2026-08-29T08:45:26Z,True
TKT_20260829_10001_0015,10001,1324,21869,22135,Cunningham Road,Kadugondanahalli Police Station,3,13,5.145,15.0,1,15.0,cash,none,2026-08-29T08:44:51Z,True
TKT_20260829_10001_0016,10001,1324,21869,21656,Cunningham Road,Arebic College,3,15,6.251,18.0,2,36.0,cash,none,2026-08-29T08:45:55Z,True
TKT_20260829_10001_0017,10001,1324,21869,22326,Cunningham Road,Nagawara,3,18,7.082,0.0,1,0.0,pass_card,daily_pass,2026-08-29T08:46:08Z,True
TKT_20260829_10001_0018,10001,1324,21869,35837,Cunningham Road,Nagawara Junction,3,19,7.395,18.0,1,18.0,upi,none,2026-08-29T08:45:27Z,True
TKT_20260829_10001_0019,10001,1324,21869,21667,Cunningham Road,Ashwath Nagara,3,23,9.016,18.0,1,18.0,upi,none,2026-08-29T08:44:20Z,True
TKT_20260829_10001_0020,10001,1324,22585,22596,Vasantha Nagara,Venkateshapura,4,12,4.005,15.0,1,15.0,upi,none,2026-08-29T08:47:05Z,True
TKT_20260829_10001_0021,10001,1324,22585,22135,Vasantha Nagara,Kadugondanahalli Police Station,4,13,4.593,15.0,1,15.0,cash,none,2026-08-29T08:46:41Z,True
TKT_20260829_10001_0022,10001,1324,22585,35837,Vasantha Nagara,Nagawara Junction,4,19,6.843,18.0,1,18.0,upi,none,2026-08-29T08:48:08Z,True
TKT_20260829_10001_0023,10001,1324,22585,22461,Vasantha Nagara,Sarayipalya,4,22,7.81,18.0,1,18.0,upi,none,2026-08-29T08:48:02Z,True
TKT_20260829_10001_0024,10001,1324,21704,22596,Bamboo Bazar,Venkateshapura,5,12,3.091,10.0,1,10.0,upi,none,2026-08-29T08:51:25Z,True
TKT_20260829_10001_0025,10001,1324,21704,22600,Bamboo Bazar,Vidyasagara,5,21,6.66,18.0,1,18.0,cash,none,2026-08-29T08:50:45Z,True
TKT_20260829_10001_0026,10001,1324,21704,22600,Bamboo Bazar,Vidyasagara,5,21,6.66,18.0,1,18.0,cash,none,2026-08-29T08:52:34Z,True
TKT_20260829_10001_0027,10001,1324,21704,21777,Bamboo Bazar,Book Factory Thanisandra,5,25,8.574,18.0,1,18.0,cash,none,2026-08-29T08:51:41Z,True
TKT_20260829_10001_0028,10001,1324,21859,21656,Coles Park,Arebic College,6,15,4.233,15.0,1,15.0,upi,none,2026-08-29T08:54:19Z,True
TKT_20260829_10001_0029,10001,1324,21859,22600,Coles Park,Vidyasagara,6,21,6.108,18.0,1,18.0,upi,none,2026-08-29T08:54:26Z,True
TKT_20260829_10001_0030,10001,1324,21859,22461,Coles Park,Sarayipalya,6,22,6.344,18.0,1,18.0,upi,none,2026-08-29T08:54:54Z,True
TKT_20260829_10001_0031,10001,1324,21912,22378,Doddy,Periyar Nagara Circle,7,9,0.663,5.0,1,5.0,cash,none,2026-08-29T08:57:59Z,True
TKT_20260829_10001_0032,10001,1324,21912,22318,Doddy,Muslim Colony,7,10,0.963,5.0,1,5.0,upi,none,2026-08-29T08:59:07Z,True
TKT_20260829_10001_0033,10001,1324,21912,22401,Doddy,Postal and Telecom Colony,7,11,1.26,5.0,1,5.0,cash,none,2026-08-29T08:57:46Z,True
TKT_20260829_10001_0034,10001,1324,21912,27778,Doddy,Purvankara Northern Destiny Bellahalli,7,32,10.874,20.0,1,20.0,upi,none,2026-08-29T08:58:28Z,True
TKT_20260829_10001_0035,10001,1324,21801,22135,Canara Bank Tannery Road,Kadugondanahalli Police Station,8,13,1.763,5.0,1,5.0,cash,none,2026-08-29T09:01:08Z,True
TKT_20260829_10001_0036,10001,1324,21801,22326,Canara Bank Tannery Road,Nagawara,8,18,3.7,10.0,1,10.0,cash,none,2026-08-29T08:59:31Z,True
TKT_20260829_10001_0037,10001,1324,21801,35837,Canara Bank Tannery Road,Nagawara Junction,8,19,4.013,15.0,1,15.0,cash,none,2026-08-29T09:01:08Z,True
TKT_20260829_10001_0038,10001,1324,21801,22383,Canara Bank Tannery Road,Nagavara Junction Petrol Bunk,8,20,4.24,0.0,1,0.0,pass_card,daily_pass,2026-08-29T08:59:35Z,True
TKT_20260829_10001_0039,10001,1324,21801,22125,Canara Bank Tannery Road,K Narayanapura Cross,8,26,7.396,18.0,1,18.0,cash,none,2026-08-29T09:00:08Z,True
TKT_20260829_10001_0040,10001,1324,22378,35837,Periyar Nagara Circle,Nagawara Junction,9,19,3.746,10.0,1,10.0,cash,none,2026-08-29T09:01:26Z,True
TKT_20260829_10001_0041,10001,1324,22378,22600,Periyar Nagara Circle,Vidyasagara,9,21,4.477,15.0,1,15.0,cash,none,2026-08-29T09:00:22Z,True
TKT_20260829_10001_0042,10001,1324,22378,22187,Periyar Nagara Circle,Koli Farm,9,28,7.763,18.0,1,18.0,cash,none,2026-08-29T09:02:06Z,True
TKT_20260829_10001_0043,10001,1324,22318,21966,Muslim Colony,Glass Factory,10,17,2.784,10.0,2,20.0,cash,none,2026-08-29T09:03:35Z,True
TKT_20260829_10001_0044,10001,1324,22318,22461,Muslim Colony,Sarayipalya,10,22,4.413,15.0,1,15.0,upi,none,2026-08-29T09:02:26Z,True
TKT_20260829_10001_0045,10001,1324,22401,21656,Postal and Telecom Colony,Arebic College,11,15,2.005,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:03:26Z,True
TKT_20260829_10001_0046,10001,1324,22401,21966,Postal and Telecom Colony,Glass Factory,11,17,2.487,10.0,1,10.0,upi,none,2026-08-29T09:03:23Z,True
TKT_20260829_10001_0047,10001,1324,22401,22326,Postal and Telecom Colony,Nagawara,11,18,2.836,10.0,1,10.0,cash,none,2026-08-29T09:04:08Z,True
TKT_20260829_10001_0048,10001,1324,22401,22383,Postal and Telecom Colony,Nagavara Junction Petrol Bunk,11,20,3.376,10.0,1,10.0,cash,none,2026-08-29T09:03:19Z,True
TKT_20260829_10001_0049,10001,1324,22401,22540,Postal and Telecom Colony,Thanisandra,11,24,5.184,15.0,2,30.0,cash,none,2026-08-29T09:03:16Z,True
TKT_20260829_10001_0050,10001,1324,22401,27778,Postal and Telecom Colony,Purvankara Northern Destiny Bellahalli,11,32,9.614,18.0,1,18.0,upi,none,2026-08-29T09:04:08Z,True
TKT_20260829_10001_0051,10001,1324,22596,35837,Venkateshapura,Nagawara Junction,12,19,2.838,10.0,1,10.0,cash,none,2026-08-29T09:05:55Z,True
TKT_20260829_10001_0052,10001,1324,22135,22383,Kadugondanahalli Police Station,Nagavara Junction Petrol Bunk,13,20,2.477,10.0,1,10.0,upi,none,2026-08-29T09:07:27Z,True
TKT_20260829_10001_0053,10001,1324,22135,22461,Kadugondanahalli Police Station,Sarayipalya,13,22,3.217,10.0,2,20.0,upi,none,2026-08-29T09:08:34Z,True
TKT_20260829_10001_0054,10001,1324,22172,22326,Kadugondanahalli Railway Gate,Nagawara,14,18,1.323,5.0,1,5.0,cash,none,2026-08-29T09:10:19Z,True
TKT_20260829_10001_0055,10001,1324,22172,21667,Kadugondanahalli Railway Gate,Ashwath Nagara,14,23,3.257,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:09:53Z,True
TKT_20260829_10001_0056,10001,1324,22172,21777,Kadugondanahalli Railway Gate,Book Factory Thanisandra,14,25,4.281,15.0,1,15.0,cash,none,2026-08-29T09:09:57Z,True
TKT_20260829_10001_0057,10001,1324,22172,22088,Kadugondanahalli Railway Gate,Ittige Factory,14,35,9.349,18.0,1,18.0,cash,none,2026-08-29T09:09:45Z,True
TKT_20260829_10001_0058,10001,1324,22172,22267,Kadugondanahalli Railway Gate,Maruthi Nagara,14,39,11.843,20.0,1,20.0,cash,none,2026-08-29T09:10:49Z,True
TKT_20260829_10001_0059,10001,1324,21656,22540,Arebic College,Thanisandra,15,24,3.179,10.0,1,10.0,cash,none,2026-08-29T09:11:58Z,True
TKT_20260829_10001_0060,10001,1324,21656,22187,Arebic College,Koli Farm,15,28,5.161,15.0,1,15.0,cash,none,2026-08-29T09:13:33Z,True
TKT_20260829_10001_0061,10001,1324,21976,22600,Govindapura Cross,Vidyasagara,16,21,1.598,5.0,1,5.0,cash,none,2026-08-29T09:13:18Z,True
TKT_20260829_10001_0062,10001,1324,21966,21777,Glass Factory,Book Factory Thanisandra,17,25,3.307,10.0,1,10.0,cash,none,2026-08-29T09:15:57Z,True
TKT_20260829_10001_0063,10001,1324,21966,38787,Glass Factory,M S Nagara (Thirumenahalli),17,33,7.286,18.0,1,18.0,cash,none,2026-08-29T09:14:36Z,True
TKT_20260829_10001_0064,10001,1324,22326,22600,Nagawara,Vidyasagara,18,21,1.044,5.0,1,5.0,cash,none,2026-08-29T09:16:21Z,True
TKT_20260829_10001_0065,10001,1324,22326,21667,Nagawara,Ashwath Nagara,18,23,1.934,5.0,1,5.0,cash,none,2026-08-29T09:17:15Z,True
TKT_20260829_10001_0066,10001,1324,22326,22540,Nagawara,Thanisandra,18,24,2.348,10.0,1,10.0,cash,none,2026-08-29T09:16:21Z,True
TKT_20260829_10001_0067,10001,1324,22326,21739,Nagawara,Bellahalli Cross,18,34,7.39,18.0,1,18.0,upi,none,2026-08-29T09:16:23Z,True
TKT_20260829_10001_0068,10001,1324,22326,22088,Nagawara,Ittige Factory,18,35,8.026,18.0,1,18.0,cash,none,2026-08-29T09:16:43Z,True
TKT_20260829_10001_0069,10001,1324,22326,22267,Nagawara,Maruthi Nagara,18,39,10.52,20.0,1,20.0,upi,none,2026-08-29T09:16:01Z,True
TKT_20260829_10001_0070,10001,1324,22383,22125,Nagavara Junction Petrol Bunk,K Narayanapura Cross,20,26,3.156,10.0,1,10.0,cash,none,2026-08-29T09:18:25Z,True
TKT_20260829_10001_0071,10001,1324,22383,22125,Nagavara Junction Petrol Bunk,K Narayanapura Cross,20,26,3.156,10.0,1,10.0,cash,none,2026-08-29T09:19:47Z,True
TKT_20260829_10001_0072,10001,1324,22600,22429,Vidyasagara,RK Hegde Nagara,21,27,3.024,10.0,1,10.0,cash,none,2026-08-29T09:21:22Z,True
TKT_20260829_10001_0073,10001,1324,22461,22429,Sarayipalya,RK Hegde Nagara,22,27,2.788,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:21:18Z,True
TKT_20260829_10001_0074,10001,1324,22461,22182,Sarayipalya,Kogilu,22,37,8.158,18.0,1,18.0,cash,none,2026-08-29T09:22:50Z,True
TKT_20260829_10001_0075,10001,1324,21667,22540,Ashwath Nagara,Thanisandra,23,24,0.414,5.0,1,5.0,cash,none,2026-08-29T09:24:10Z,True
TKT_20260829_10001_0076,10001,1324,21667,22187,Ashwath Nagara,Koli Farm,23,28,2.396,10.0,1,10.0,cash,none,2026-08-29T09:24:34Z,True
TKT_20260829_10001_0077,10001,1324,21667,22088,Ashwath Nagara,Ittige Factory,23,35,6.092,18.0,1,18.0,cash,none,2026-08-29T09:25:17Z,True
TKT_20260829_10001_0078,10001,1324,21667,22514,Ashwath Nagara,Srinivasapura Kogilu,23,36,6.71,18.0,1,18.0,cash,none,2026-08-29T09:25:01Z,True
TKT_20260829_10001_0079,10001,1324,22540,22556,Thanisandra,Thirumenahalli Cross (KNS College),24,31,3.616,10.0,1,10.0,upi,none,2026-08-29T09:26:15Z,True
TKT_20260829_10001_0080,10001,1324,22540,22645_PF3,Thanisandra,Yelahanka Santhe Circle - Platform 3,24,42,9.493,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:27:02Z,True
TKT_20260829_10001_0081,10001,1324,21777,22556,Book Factory Thanisandra,Thirumenahalli Cross (KNS College),25,31,3.006,0.0,1,0.0,pass_card,daily_pass,2026-08-29T09:29:33Z,True
TKT_20260829_10001_0082,10001,1324,21777,27778,Book Factory Thanisandra,Purvankara Northern Destiny Bellahalli,25,32,3.82,10.0,1,10.0,upi,none,2026-08-29T09:28:56Z,True
TKT_20260829_10001_0083,10001,1324,21777,21739,Book Factory Thanisandra,Bellahalli Cross,25,34,4.432,15.0,1,15.0,cash,none,2026-08-29T09:29:17Z,True
TKT_20260829_10001_0084,10001,1324,21777,22267,Book Factory Thanisandra,Maruthi Nagara,25,39,7.562,18.0,1,18.0,cash,none,2026-08-29T09:29:55Z,True
