segment_id,route_id,trip_id,date,from_stop,to_stop,stop_sequence,distance_km,boardings,alightings,passenger_load,segment_revenue_inr,synthetic_flag
1324_10005_26_22125_22429,1324,10005,2026-08-29,22125,22429,26,0.372,2,1,40,41.29,True
1324_10005_27_22429_22187,1324,10005,2026-08-29,22429,22187,27,0.262,4,3,41,46.82,True
1324_10005_28_22187_22366,1324,10005,2026-08-29,22187,22366,28,0.675,0,4,37,41.86,True
1324_10005_29_22366_21847,1324,10005,2026-08-29,22366,21847,29,0.53,2,4,35,40.1,True
1324_10005_30_21847_22556,1324,10005,2026-08-29,21847,22556,30,0.429,1,3,33,37.63,True
1324_10005_31_22556_27778,1324,10005,2026-08-29,22556,27778,31,0.814,7,5,35,45.94,True
1324_10005_32_27778_38787,1324,10005,2026-08-29,27778,38787,32,0.159,3,3,35,47.98,True
1324_10005_33_38787_21739,1324,10005,2026-08-29,38787,21739,33,0.453,2,4,33,45.76,True
1324_10005_34_21739_22088,1324,10005,2026-08-29,21739,22088,34,0.636,0,2,31,43.63,True
1324_10005_35_22088_22514,1324,10005,2026-08-29,22088,22514,35,0.618,1,2,30,43.76,True
1324_10005_36_22514_22182,1324,10005,2026-08-29,22514,22182,36,0.794,3,4,29,44.32,True
1324_10005_37_22182_22458,1324,10005,2026-08-29,22182,22458,37,0.626,1,4,26,41.53,True
1324_10005_38_22458_22267,1324,10005,2026-08-29,22458,22267,38,0.456,4,10,20,30.53,True
1324_10005_39_22267_22185,1324,10005,2026-08-29,22267,22185,39,0.576,2,3,19,30.17,True
1324_10005_40_22185_22645_PF3,1324,10005,2026-08-29,22185,22645_PF3,40,0.745,1,8,12,18.71,True
1324_10005_41_22645_PF3_22645_PF3,1324,10005,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,12,0,11.99,True
1324_10006_1_21172_22068,1324,10006,2026-08-29,21172,22068,1,0.638,6,0,6,3.47,True
1324_10006_2_22068_21869,1324,10006,2026-08-29,22068,21869,2,0.53,7,0,13,10.95,True
1324_10006_3_21869_22585,1324,10006,2026-08-29,21869,22585,3,0.552,4,0,17,14.63,True
1324_10006_4_22585_21704,1324,10006,2026-08-29,22585,21704,4,0.914,8,0,25,28.98,True
1324_10006_5_21704_21859,1324,10006,2026-08-29,21704,21859,5,0.552,4,1,28,36.0,True
1324_10006_6_21859_21912,1324,10006,2026-08-29,21859,21912,6,0.968,7,1,34,38.56,True
1324_10006_7_21912_21801,1324,10006,2026-08-29,21912,21801,7,0.396,2,0,36,40.92,True
1324_10006_8_21801_22378,1324,10006,2026-08-29,21801,22378,8,0.267,1,1,36,39.19,True
1324_10006_9_22378_22318,1324,10006,2026-08-29,22378,22318,9,0.3,11,2,45,45.64,True
1324_10006_10_22318_22401,1324,10006,2026-08-29,22318,22401,10,0.297,6,4,47,47.73,True
1324_10006_11_22401_22596,1324,10006,2026-08-29,22401,22596,11,0.311,6,2,51,49.84,True
1324_10006_12_22596_22135,1324,10006,2026-08-29,22596,22135,12,0.588,7,3,55,55.65,True
1324_10006_13_22135_22172,1324,10006,2026-08-29,22135,22172,13,0.614,3,0,58,59.58,True
1324_10006_14_22172_21656,1324,10006,2026-08-29,22172,21656,14,0.492,2,3,57,56.57,True
1324_10006_15_21656_21976,1324,10006,2026-08-29,21656,21976,15,0.277,2,2,57,55.78,True
1324_10006_16_21976_21966,1324,10006,2026-08-29,21976,21966,16,0.205,3,6,54,50.75,True
1324_10006_17_21966_22326,1324,10006,2026-08-29,21966,22326,17,0.349,2,5,51,46.13,True
1324_10006_18_22326_35837,1324,10006,2026-08-29,22326,35837,18,0.313,6,2,55,54.12,True
1324_10006_19_35837_22383,1324,10006,2026-08-29,35837,22383,19,0.227,0,8,47,42.62,True
1324_10006_20_22383_22600,1324,10006,2026-08-29,22383,22600,20,0.504,2,6,43,37.88,True
1324_10006_21_22600_22461,1324,10006,2026-08-29,22600,22461,21,0.236,2,7,38,34.05,True
1324_10006_22_22461_21667,1324,10006,2026-08-29,22461,21667,22,0.654,2,2,38,34.18,True
1324_10006_23_21667_22540,1324,10006,2026-08-29,21667,22540,23,0.414,2,2,38,33.87,True
1324_10006_24_22540_21777,1324,10006,2026-08-29,22540,21777,24,0.61,4,2,40,35.12,True
1324_10006_25_21777_22125,1324,10006,2026-08-29,21777,22125,25,0.738,2,3,39,34.27,True
1324_10006_26_22125_22429,1324,10006,2026-08-29,22125,22429,26,0.372,4,3,40,37.3,True
1324_10006_27_22429_22187,1324,10006,2026-08-29,22429,22187,27,0.262,5,1,44,45.16,True
1324_10006_28_22187_22366,1324,10006,2026-08-29,22187,22366,28,0.675,3,4,43,46.45,True
1324_10006_29_22366_21847,1324,10006,2026-08-29,22366,21847,29,0.53,3,3,43,47.52,True
1324_10006_30_21847_22556,1324,10006,2026-08-29,21847,22556,30,0.429,2,3,42,46.01,True
1324_10006_31_22556_27778,1324,10006,2026-08-29,22556,27778,31,0.814,1,1,42,45.37,True
1324_10006_32_27778_38787,1324,10006,2026-08-29,27778,38787,32,0.159,2,4,40,44.91,True
1324_10006_33_38787_21739,1324,10006,2026-08-29,38787,21739,33,0.453,5,2,43,50.64,True
1324_10006_34_21739_22088,1324,10006,2026-08-29,21739,22088,34,0.636,2,7,38,46.66,True
1324_10006_35_22088_22514,1324,10006,2026-08-29,22088,22514,35,0.618,1,4,35,43.24,True
1324_10006_36_22514_22182,1324,10006,2026-08-29,22514,22182,36,0.794,2,6,31,39.95,True
1324_10006_37_22182_22458,1324,10006,2026-08-29,22182,22458,37,0.626,3,4,30,40.93,True
1324_10006_38_22458_22267,1324,10006,2026-08-29,22458,22267,38,0.456,2,6,26,34.03,True
1324_10006_39_22267_22185,1324,10006,2026-08-29,22267,22185,39,0.576,2,6,22,32.87,True
1324_10006_40_22185_22645_PF3,1324,10006,2026-08-29,22185,22645_PF3,40,0.745,0,5,17,24.77,True
1324_10006_41_22645_PF3_22645_PF3,1324,10006,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,17,0,12.72,True
1324_10007_1_21172_22068,1324,10007,2026-08-29,21172,22068,1,0.638,5,0,5,4.87,True
1324_10007_2_22068_21869,1324,10007,2026-08-29,22068,21869,2,0.53,3,0,8,9.07,True
1324_10007_3_21869_22585,1324,10007,2026-08-29,21869,22585,3,0.552,6,0,14,16.57,True
1324_10007_4_22585_21704,1324,10007,2026-08-29,22585,21704,4,0.914,4,0,18,22.56,True
1324_10007_5_21704_21859,1324,10007,2026-08-29,21704,21859,5,0.552,4,1,21,27.52,True
1324_10007_6_21859_21912,1324,10007,2026-08-29,21859,21912,6,0.968,2,0,23,28.65,True
1324_10007_7_21912_21801,1324,10007,2026-08-29,21912,21801,7,0.396,4,2,25,26.93,True
1324_10007_8_21801_22378,1324,10007,2026-08-29,21801,22378,8,0.267,2,1,26,26.93,True
1324_10007_9_22378_22318,1324,10007,2026-08-29,22378,22318,9,0.3,5,0,31,31.28,True
1324_10007_10_22318_22401,1324,10007,2026-08-29,22318,22401,10,0.297,1,1,31,30.81,True
1324_10007_11_22401_22596,1324,10007,2026-08-29,22401,22596,11,0.311,8,2,37,34.66,True
1324_10007_12_22596_22135,1324,10007,2026-08-29,22596,22135,12,0.588,4,2,39,36.36,True
1324_10007_13_22135_22172,1324,10007,2026-08-29,22135,22172,13,0.614,2,2,39,35.22,True
1324_10007_14_22172_21656,1324,10007,2026-08-29,22172,21656,14,0.492,0,2,37,33.79,True
1324_10007_15_21656_21976,1324,10007,2026-08-29,21656,21976,15,0.277,3,4,36,32.5,True
1324_10007_16_21976_21966,1324,10007,2026-08-29,21976,21966,16,0.205,2,2,36,32.13,True
1324_10007_17_21966_22326,1324,10007,2026-08-29,21966,22326,17,0.349,2,1,37,33.45,True
1324_10007_18_22326_35837,1324,10007,2026-08-29,22326,35837,18,0.313,6,3,40,37.3,True
1324_10007_19_35837_22383,1324,10007,2026-08-29,35837,22383,19,0.227,4,1,43,42.75,True
1324_10007_20_22383_22600,1324,10007,2026-08-29,22383,22600,20,0.504,2,3,42,43.4,True
1324_10007_21_22600_22461,1324,10007,2026-08-29,22600,22461,21,0.236,4,5,41,42.77,True
1324_10007_22_22461_21667,1324,10007,2026-08-29,22461,21667,22,0.654,2,1,42,43.82,True
1324_10007_23_21667_22540,1324,10007,2026-08-29,21667,22540,23,0.414,7,4,45,51.8,True
1324_10007_24_22540_21777,1324,10007,2026-08-29,22540,21777,24,0.61,0,2,43,48.88,True
1324_10007_25_21777_22125,1324,10007,2026-08-29,21777,22125,25,0.738,4,6,41,47.32,True
1324_10007_26_22125_22429,1324,10007,2026-08-29,22125,22429,26,0.372,4,2,43,50.26,True
1324_10007_27_22429_22187,1324,10007,2026-08-29,22429,22187,27,0.262,1,3,41,48.13,True
1324_10007_28_22187_22366,1324,10007,2026-08-29,22187,22366,28,0.675,1,6,36,41.07,True
1324_10007_29_22366_21847,1324,10007,2026-08-29,22366,21847,29,0.53,2,4,34,38.55,True
1324_10007_30_21847_22556,1324,10007,2026-08-29,21847,22556,30,0.429,5,1,38,47.22,True
1324_10007_31_22556_27778,1324,10007,2026-08-29,22556,27778,31,0.814,2,3,37,44.86,True
1324_10007_32_27778_38787,1324,10007,2026-08-29,27778,38787,32,0.159,3,1,39,48.24,True
1324_10007_33_38787_21739,1324,10007,2026-08-29,38787,21739,33,0.453,3,3,39,47.89,True
1324_10007_34_21739_22088,1324,10007,2026-08-29,21739,22088,34,0.636,3,5,37,49.32,True
1324_10007_35_22088_22514,1324,10007,2026-08-29,22088,22514,35,0.618,2,5,34,46.29,True
1324_10007_36_22514_22182,1324,10007,2026-08-29,22514,22182,36,0.794,2,3,33,47.04,True
1324_10007_37_22182_22458,1324,10007,2026-08-29,22182,22458,37,0.626,2,1,34,48.21,True
1324_10007_38_22458_22267,1324,10007,2026-08-29,22458,22267,38,0.456,1,9,26,37.97,True
1324_10007_39_22267_22185,1324,10007,2026-08-29,22267,22185,39,0.576,2,7,21,33.09,True
1324_10007_40_22185_22645_PF3,1324,10007,2026-08-29,22185,22645_PF3,40,0.745,2,5,18,30.07,True
1324_10007_41_22645_PF3_22645_PF3,1324,10007,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,18,0,17.47,True
1324_10008_1_21172_22068,1324,10008,2026-08-29,21172,22068,1,0.638,4,0,4,4.74,True
1324_10008_2_22068_21869,1324,10008,2026-08-29,22068,21869,2,0.53,12,0,16,17.11,True
1324_10008_3_21869_22585,1324,10008,2026-08-29,21869,22585,3,0.552,8,0,24,28.77,True
1324_10008_4_22585_21704,1324,10008,2026-08-29,22585,21704,4,0.914,5,0,29,35.8,True
1324_10008_5_21704_21859,1324,10008,2026-08-29,21704,21859,5,0.552,8,0,37,43.73,True
1324_10008_6_21859_21912,1324,10008,2026-08-29,21859,21912,6,0.968,6,0,43,47.14,True
1324_10008_7_21912_21801,1324,10008,2026-08-29,21912,21801,7,0.396,2,0,45,49.81,True
1324_10008_8_21801_22378,1324,10008,2026-08-29,21801,22378,8,0.267,5,0,50,55.12,True
1324_10008_9_22378_22318,1324,10008,2026-08-29,22378,22318,9,0.3,1,3,48,50.22,True
1324_10008_10_22318_22401,1324,10008,2026-08-29,22318,22401,10,0.297,4,3,49,49.62,True
1324_10008_11_22401_22596,1324,10008,2026-08-29,22401,22596,11,0.311,3,3,49,50.54,True
1324_10008_12_22596_22135,1324,10008,2026-08-29,22596,22135,12,0.588,0,2,47,48.67,True
1324_10008_13_22135_22172,1324,10008,2026-08-29,22135,22172,13,0.614,2,3,46,46.42,True
1324_10008_14_22172_21656,1324,10008,2026-08-29,22172,21656,14,0.492,7,3,50,48.16,True
1324_10008_15_21656_21976,1324,10008,2026-08-29,21656,21976,15,0.277,2,5,47,41.61,True
1324_10008_16_21976_21966,1324,10008,2026-08-29,21976,21966,16,0.205,1,3,45,40.11,True
1324_10008_17_21966_22326,1324,10008,2026-08-29,21966,22326,17,0.349,2,3,44,38.52,True
1324_10008_18_22326_35837,1324,10008,2026-08-29,22326,35837,18,0.313,3,1,46,40.95,True
1324_10008_19_35837_22383,1324,10008,2026-08-29,35837,22383,19,0.227,5,9,42,39.69,True
1324_10008_20_22383_22600,1324,10008,2026-08-29,22383,22600,20,0.504,4,3,43,42.25,True
1324_10008_21_22600_22461,1324,10008,2026-08-29,22600,22461,21,0.236,2,3,42,43.09,True
1324_10008_22_22461_21667,1324,10008,2026-08-29,22461,21667,22,0.654,1,3,40,41.52,True
1324_10008_23_21667_22540,1324,10008,2026-08-29,21667,22540,23,0.414,0,3,37,38.51,True
1324_10008_24_22540_21777,1324,10008,2026-08-29,22540,21777,24,0.61,2,5,34,36.18,True
1324_10008_25_21777_22125,1324,10008,2026-08-29,21777,22125,25,0.738,4,3,35,38.37,True
1324_10008_26_22125_22429,1324,10008,2026-08-29,22125,22429,26,0.372,3,3,35,39.46,True
1324_10008_27_22429_22187,1324,10008,2026-08-29,22429,22187,27,0.262,2,5,32,35.57,True
1324_10008_28_22187_22366,1324,10008,2026-08-29,22187,22366,28,0.675,3,4,31,33.34,True
1324_10008_29_22366_21847,1324,10008,2026-08-29,22366,21847,29,0.53,2,2,31,34.35,True
1324_10008_30_21847_22556,1324,10008,2026-08-29,21847,22556,30,0.429,2,4,29,34.12,True
1324_10008_31_22556_27778,1324,10008,2026-08-29,22556,27778,31,0.814,2,3,28,33.34,True
1324_10008_32_27778_38787,1324,10008,2026-08-29,27778,38787,32,0.159,3,2,29,34.71,True
1324_10008_33_38787_21739,1324,10008,2026-08-29,38787,21739,33,0.453,1,0,30,37.21,True
1324_10008_34_21739_22088,1324,10008,2026-08-29,21739,22088,34,0.636,4,2,32,41.58,True
1324_10008_35_22088_22514,1324,10008,2026-08-29,22088,22514,35,0.618,1,1,32,46.58,True
1324_10008_36_22514_22182,1324,10008,2026-08-29,22514,22182,36,0.794,0,7,25,36.56,True
1324_10008_37_22182_22458,1324,10008,2026-08-29,22182,22458,37,0.626,1,4,22,31.02,True
1324_10008_38_22458_22267,1324,10008,2026-08-29,22458,22267,38,0.456,2,4,20,26.26,True
1324_10008_39_22267_22185,1324,10008,2026-08-29,22267,22185,39,0.576,2,5,17,22.12,True
1324_10008_40_22185_22645_PF3,1324,10008,2026-08-29,22185,22645_PF3,40,0.745,1,7,11,15.76,True
1324_10008_41_22645_PF3_22645_PF3,1324,10008,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,11,0,8.38,True
1324_10009_1_21172_22068,1324,10009,2026-08-29,21172,22068,1,0.638,4,0,4,6.25,True
1324_10009_2_22068_21869,1324,10009,2026-08-29,22068,21869,2,0.53,7,0,11,15.38,True
1324_10009_3_21869_22585,1324,10009,2026-08-29,21869,22585,3,0.552,3,0,14,16.81,True
1324_10009_4_22585_21704,1324,10009,2026-08-29,22585,21704,4,0.914,4,1,17,19.79,True
1324_10009_5_21704_21859,1324,10009,2026-08-29,21704,21859,5,0.552,5,1,21,25.56,True
1324_10009_6_21859_21912,1324,10009,2026-08-29,21859,21912,6,0.968,9,2,28,30.65,True
1324_10009_7_21912_21801,1324,10009,2026-08-29,21912,21801,7,0.396,5,0,33,36.12,True
1324_10009_8_21801_22378,1324,10009,2026-08-29,21801,22378,8,0.267,4,1,36,38.54,True
1324_10009_9_22378_22318,1324,10009,2026-08-29,22378,22318,9,0.3,9,0,45,45.03,True
1324_10009_10_22318_22401,1324,10009,2026-08-29,22318,22401,10,0.297,4,3,46,46.22,True
1324_10009_11_22401_22596,1324,10009,2026-08-29,22401,22596,11,0.311,4,0,50,49.92,True
1324_10009_12_22596_22135,1324,10009,2026-08-29,22596,22135,12,0.588,3,3,50,49.01,True
1324_10009_13_22135_22172,1324,10009,2026-08-29,22135,22172,13,0.614,3,3,50,50.12,True
1324_10009_14_22172_21656,1324,10009,2026-08-29,22172,21656,14,0.492,3,3,50,49.27,True
1324_10009_15_21656_21976,1324,10009,2026-08-29,21656,21976,15,0.277,5,3,52,52.7,True
1324_10009_16_21976_21966,1324,10009,2026-08-29,21976,21966,16,0.205,1,5,48,48.44,True
1324_10009_17_21966_22326,1324,10009,2026-08-29,21966,22326,17,0.349,5,2,51,52.56,True
1324_10009_18_22326_35837,1324,10009,2026-08-29,22326,35837,18,0.313,2,3,50,50.93,True
1324_10009_19_35837_22383,1324,10009,2026-08-29,35837,22383,19,0.227,3,6,47,51.05,True
1324_10009_20_22383_22600,1324,10009,2026-08-29,22383,22600,20,0.504,2,6,43,43.49,True
1324_10009_21_22600_22461,1324,10009,2026-08-29,22600,22461,21,0.236,4,4,43,43.82,True
1324_10009_22_22461_21667,1324,10009,2026-08-29,22461,21667,22,0.654,5,3,45,46.99,True
1324_10009_23_21667_22540,1324,10009,2026-08-29,21667,22540,23,0.414,3,3,45,48.49,True
1324_10009_24_22540_21777,1324,10009,2026-08-29,22540,21777,24,0.61,2,3,44,47.75,True
1324_10009_25_21777_22125,1324,10009,2026-08-29,21777,22125,25,0.738,2,5,41,44.37,True
1324_10009_26_22125_22429,1324,10009,2026-08-29,22125,22429,26,0.372,5,4,42,49.0,True
1324_10009_27_22429_22187,1324,10009,2026-08-29,22429,22187,27,0.262,2,1,43,51.82,True
1324_10009_28_22187_22366,1324,10009,2026-08-29,22187,22366,28,0.675,4,3,44,54.32,True
1324_10009_29_22366_21847,1324,10009,2026-08-29,22366,21847,29,0.53,2,2,44,53.23,True
1324_10009_30_21847_22556,1324,10009,2026-08-29,21847,22556,30,0.429,1,6,39,48.09,True
1324_10009_31_22556_27778,1324,10009,2026-08-29,22556,27778,31,0.814,4,5,38,49.25,True
1324_10009_32_27778_38787,1324,10009,2026-08-29,27778,38787,32,0.159,2,5,35,45.75,True
1324_10009_33_38787_21739,1324,10009,2026-08-29,38787,21739,33,0.453,0,3,32,41.71,True
1324_10009_34_21739_22088,1324,10009,2026-08-29,21739,22088,34,0.636,5,3,34,48.11,True
1324_10009_35_22088_22514,1324,10009,2026-08-29,22088,22514,35,0.618,1,3,32,46.36,True
1324_10009_36_22514_22182,1324,10009,2026-08-29,22514,22182,36,0.794,2,6,28,43.12,True
1324_10009_37_22182_22458,1324,10009,2026-08-29,22182,22458,37,0.626,2,2,28,43.59,True
1324_10009_38_22458_22267,1324,10009,2026-08-29,22458,22267,38,0.456,2,4,26,39.36,True
1324_10009_39_22267_22185,1324,10009,2026-08-29,22267,22185,39,0.576,3,7,22,37.79,True
1324_10009_40_22185_22645_PF3,1324,10009,2026-08-29,22185,22645_PF3,40,0.745,4,12,14,28.21,True
1324_10009_41_22645_PF3_22645_PF3,1324,10009,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,14,0,14.04,True
998_1001_1_20940_21231,998,1001,2026-08-29,20940,21231,1,0.583,5,0,5,6.5,True
998_1001_2_21231_20726,998,1001,2026-08-29,21231,20726,2,0.729,6,0,11,22.67,True
998_1001_3_20726_22317,998,1001,2026-08-29,20726,22317,3,0.948,3,1,13,24.33,True
998_1001_4_22317_22286,998,1001,2026-08-29,22317,22286,4,0.398,1,1,13,23.5,True
998_1001_5_22286_21572,998,1001,2026-08-29,22286,21572,5,0.41,2,3,12,19.33,True
998_1001_6_21572_21173,998,1001,2026-08-29,21572,21173,6,0.62,0,4,8,13.67,True
1324_10010_1_21172_22068,1324,10010,2026-08-29,21172,22068,1,0.638,10,0,10,12.14,True
1324_10010_2_22068_21869,1324,10010,2026-08-29,22068,21869,2,0.53,10,0,20,22.98,True
1324_10010_3_21869_22585,1324,10010,2026-08-29,21869,22585,3,0.552,8,0,28,31.43,True
1324_10010_4_22585_21704,1324,10010,2026-08-29,22585,21704,4,0.914,3,0,31,34.83,True
1324_10010_5_21704_21859,1324,10010,2026-08-29,21704,21859,5,0.552,8,0,39,44.02,True
1324_10010_6_21859_21912,1324,10010,2026-08-29,21859,21912,6,0.968,7,0,46,50.7,True
1324_10010_7_21912_21801,1324,10010,2026-08-29,21912,21801,7,0.396,6,1,51,54.12,True
1324_10010_8_21801_22378,1324,10010,2026-08-29,21801,22378,8,0.267,2,1,52,54.78,True
1324_10010_9_22378_22318,1324,10010,2026-08-29,22378,22318,9,0.3,2,0,54,56.45,True
1324_10010_10_22318_22401,1324,10010,2026-08-29,22318,22401,10,0.297,7,4,57,61.48,True
1324_10010_11_22401_22596,1324,10010,2026-08-29,22401,22596,11,0.311,2,2,57,62.07,True
1324_10010_12_22596_22135,1324,10010,2026-08-29,22596,22135,12,0.588,3,5,55,56.82,True
1324_10010_13_22135_22172,1324,10010,2026-08-29,22135,22172,13,0.614,3,4,54,54.29,True
1324_10010_14_22172_21656,1324,10010,2026-08-29,22172,21656,14,0.492,1,4,51,49.63,True
1324_10010_15_21656_21976,1324,10010,2026-08-29,21656,21976,15,0.277,0,2,49,46.26,True
1324_10010_16_21976_21966,1324,10010,2026-08-29,21976,21966,16,0.205,9,5,53,50.72,True
1324_10010_17_21966_22326,1324,10010,2026-08-29,21966,22326,17,0.349,5,3,55,53.16,True
1324_10010_18_22326_35837,1324,10010,2026-08-29,22326,35837,18,0.313,6,7,54,54.37,True
1324_10010_19_35837_22383,1324,10010,2026-08-29,35837,22383,19,0.227,2,0,56,56.87,True
1324_10010_20_22383_22600,1324,10010,2026-08-29,22383,22600,20,0.504,2,3,55,55.76,True
1324_10010_21_22600_22461,1324,10010,2026-08-29,22600,22461,21,0.236,2,8,49,52.52,True
1324_10010_22_22461_21667,1324,10010,2026-08-29,22461,21667,22,0.654,3,4,48,49.41,True
1324_10010_23_21667_22540,1324,10010,2026-08-29,21667,22540,23,0.414,0,2,46,47.16,True
1324_10010_24_22540_21777,1324,10010,2026-08-29,22540,21777,24,0.61,4,4,46,49.11,True
1324_10010_25_21777_22125,1324,10010,2026-08-29,21777,22125,25,0.738,8,6,48,54.53,True
1324_10010_26_22125_22429,1324,10010,2026-08-29,22125,22429,26,0.372,2,4,46,53.08,True
1324_10010_27_22429_22187,1324,10010,2026-08-29,22429,22187,27,0.262,2,3,45,51.41,True
1324_10010_28_22187_22366,1324,10010,2026-08-29,22187,22366,28,0.675,2,4,43,49.46,True
1324_10010_29_22366_21847,1324,10010,2026-08-29,22366,21847,29,0.53,0,5,38,40.98,True
1324_10010_30_21847_22556,1324,10010,2026-08-29,21847,22556,30,0.429,1,4,35,37.58,True
1324_10010_31_22556_27778,1324,10010,2026-08-29,22556,27778,31,0.814,2,7,30,32.08,True
1324_10010_32_27778_38787,1324,10010,2026-08-29,27778,38787,32,0.159,2,5,27,26.59,True
1324_10010_33_38787_21739,1324,10010,2026-08-29,38787,21739,33,0.453,2,2,27,28.33,True
1324_10010_34_21739_22088,1324,10010,2026-08-29,21739,22088,34,0.636,3,4,26,32.79,True
1324_10010_35_22088_22514,1324,10010,2026-08-29,22088,22514,35,0.618,1,5,22,28.4,True
1324_10010_36_22514_22182,1324,10010,2026-08-29,22514,22182,36,0.794,0,3,19,23.24,True
1324_10010_37_22182_22458,1324,10010,2026-08-29,22182,22458,37,0.626,0,2,17,19.17,True
1324_10010_38_22458_22267,1324,10010,2026-08-29,22458,22267,38,0.456,1,4,14,15.03,True
1324_10010_39_22267_22185,1324,10010,2026-08-29,22267,22185,39,0.576,3,3,14,18.53,True
1324_10010_40_22185_22645_PF3,1324,10010,2026-08-29,22185,22645_PF3,40,0.745,2,4,12,18.54,True
1324_10010_41_22645_PF3_22645_PF3,1324,10010,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,12,0,15.17,True
1324_10011_1_21172_22068,1324,10011,2026-08-29,21172,22068,1,0.638,3,0,3,5.16,True
1324_10011_2_22068_21869,1324,10011,2026-08-29,22068,21869,2,0.53,6,0,9,14.23,True
1324_10011_3_21869_22585,1324,10011,2026-08-29,21869,22585,3,0.552,2,0,11,15.08,True
1324_10011_4_22585_21704,1324,10011,2026-08-29,22585,21704,4,0.914,7,0,18,23.24,True
1324_10011_5_21704_21859,1324,10011,2026-08-29,21704,21859,5,0.552,3,0,21,26.66,True
1324_10011_6_21859_21912,1324,10011,2026-08-29,21859,21912,6,0.968,2,2,21,23.06,True
1324_10011_7_21912_21801,1324,10011,2026-08-29,21912,21801,7,0.396,0,0,21,23.06,True
1324_10011_8_21801_22378,1324,10011,2026-08-29,21801,22378,8,0.267,5,3,23,21.83,True
1324_10011_9_22378_22318,1324,10011,2026-08-29,22378,22318,9,0.3,2,1,24,21.62,True
1324_10011_10_22318_22401,1324,10011,2026-08-29,22318,22401,10,0.297,4,0,28,25.89,True
1324_10011_11_22401_22596,1324,10011,2026-08-29,22401,22596,11,0.311,1,1,28,25.89,True
1324_10011_12_22596_22135,1324,10011,2026-08-29,22596,22135,12,0.588,8,1,35,33.09,True
1324_10011_13_22135_22172,1324,10011,2026-08-29,22135,22172,13,0.614,1,1,35,31.42,True
1324_10011_14_22172_21656,1324,10011,2026-08-29,22172,21656,14,0.492,3,2,36,31.56,True
1324_10011_15_21656_21976,1324,10011,2026-08-29,21656,21976,15,0.277,5,3,38,34.85,True
1324_10011_16_21976_21966,1324,10011,2026-08-29,21976,21966,16,0.205,2,1,39,34.71,True
1324_10011_17_21966_22326,1324,10011,2026-08-29,21966,22326,17,0.349,2,1,40,34.53,True
1324_10011_18_22326_35837,1324,10011,2026-08-29,22326,35837,18,0.313,5,4,41,35.78,True
1324_10011_19_35837_22383,1324,10011,2026-08-29,35837,22383,19,0.227,2,2,41,35.89,True
1324_10011_20_22383_22600,1324,10011,2026-08-29,22383,22600,20,0.504,0,3,38,32.39,True
1324_10011_21_22600_22461,1324,10011,2026-08-29,22600,22461,21,0.236,3,3,38,33.09,True
1324_10011_22_22461_21667,1324,10011,2026-08-29,22461,21667,22,0.654,0,2,36,32.19,True
1324_10011_23_21667_22540,1324,10011,2026-08-29,21667,22540,23,0.414,6,3,39,37.07,True
1324_10011_24_22540_21777,1324,10011,2026-08-29,22540,21777,24,0.61,3,5,37,38.44,True
